125.494, 1.49059
126.065, 1.49157
126.636, 1.492
127.207, 1.49297
127.785, 1.49388
128.356, 1.49436
128.933, 1.49539
129.505, 1.49614
130.076, 1.49694
130.647, 1.49785
131.223, 1.49859
131.795, 1.49948
132.366, 1.50057
132.944, 1.50149
133.517, 1.50205
134.093, 1.50279
134.665, 1.50375
135.245, 1.50483
135.816, 1.50548
136.387, 1.50646
136.963, 1.5074
137.535, 1.50816
138.106, 1.50898
138.677, 1.5099
139.253, 1.51033
139.824, 1.51155
140.395, 1.51225
140.966, 1.51322
141.537, 1.51399
142.113, 1.51495
142.688, 1.516
143.259, 1.51665
143.834, 1.51753
144.405, 1.51852
144.976, 1.519
145.547, 1.51996
146.125, 1.52082
146.696, 1.52174
147.275, 1.5225
147.846, 1.52354
148.417, 1.52426
148.988, 1.52549
149.559, 1.52635
150.134, 1.52722
150.705, 1.52834
151.276, 1.52904
151.847, 1.52987
152.423, 1.53104
152.994, 1.53158
153.565, 1.53268
154.136, 1.53346
154.708, 1.53407
155.283, 1.53516
155.855, 1.53578
156.426, 1.53675
156.997, 1.53726
157.568, 1.53809
158.139, 1.53903
158.714, 1.53978
159.295, 1.5404
159.866, 1.54143
160.437, 1.54216
161.008, 1.54308
161.579, 1.54405
162.154, 1.54483
162.725, 1.546
163.296, 1.54681
163.867, 1.54757
164.445, 1.54876
165.025, 1.54945
165.598, 1.55033
166.168, 1.55122
166.745, 1.55231
167.316, 1.55306
167.887, 1.55432
168.458, 1.55521
169.029, 1.55606
169.604, 1.55719
170.175, 1.558
170.746, 1.55912
171.325, 1.56003
171.896, 1.5608
172.467, 1.56186
173.043, 1.56287
173.615, 1.56374
174.186, 1.56458
174.757, 1.56546
175.328, 1.56632
175.898, 1.56723
176.473, 1.56814
177.045, 1.56919
177.616, 1.57
178.187, 1.57108
178.758, 1.57217
179.328, 1.57292
179.904, 1.57366
180.475, 1.57456
181.046, 1.57548
181.617, 1.57601
182.193, 1.57703
182.766, 1.57769
183.345, 1.57893
183.916, 1.57971
184.487, 1.58084
185.063, 1.58164
185.635, 1.58213
186.206, 1.58331
186.777, 1.58405
187.348, 1.58492
187.919, 1.58562
188.494, 1.58676
189.065, 1.58785
189.636, 1.58872
190.207, 1.58978
190.778, 1.59086
191.349, 1.59175
191.924, 1.59275
192.495, 1.59357
193.066, 1.59456
193.637, 1.59523
194.213, 1.59648
194.784, 1.59767
195.365, 1.59841
195.936, 1.59928
196.507, 1.60023
197.083, 1.60119
197.655, 1.60189
198.231, 1.60256
198.804, 1.604
199.375, 1.60461
199.946, 1.6056
200.517, 1.60623
201.088, 1.6075
201.658, 1.60838
202.234, 1.6096
202.814, 1.6106
203.385, 1.61155
203.956, 1.61203
204.527, 1.61286
205.098, 1.61358
205.675, 1.61448
206.246, 1.6155
206.816, 1.61655
207.395, 1.61738
207.966, 1.6182
208.537, 1.61903
209.113, 1.61988
209.685, 1.62107
210.258, 1.62195
210.833, 1.62291
211.404, 1.62395
211.975, 1.62481
212.546, 1.62598
213.117, 1.62672
213.694, 1.62787
214.265, 1.62857
214.845, 1.62959
215.415, 1.63013
215.986, 1.63101
216.557, 1.63169
217.128, 1.63256
217.699, 1.63349
218.274, 1.63452
218.845, 1.63531
219.426, 1.63618
219.997, 1.63732
220.573, 1.63831
221.145, 1.63912
221.716, 1.63981
222.296, 1.64067
222.867, 1.64146
223.438, 1.6426
224.009, 1.64325
224.584, 1.64446
225.16, 1.64495
225.734, 1.64592
226.305, 1.64722
226.885, 1.64797
227.456, 1.64908
228.027, 1.64993
228.598, 1.65089
229.169, 1.65161
229.744, 1.65244
230.315, 1.65361
230.886, 1.6546
231.457, 1.65553
232.028, 1.6563
232.599, 1.65775
233.174, 1.65849
233.745, 1.65951
234.318, 1.66055
234.888, 1.66134
235.463, 1.66237
236.035, 1.66325
236.606, 1.66414
237.176, 1.66507
237.747, 1.66586
238.318, 1.66699
238.895, 1.66764
239.466, 1.6686
240.036, 1.66961
240.613, 1.6702
241.185, 1.67108
241.755, 1.67195
242.326, 1.67287
242.898, 1.67369
243.475, 1.67478
244.046, 1.67584
244.617, 1.67689
245.193, 1.67778
245.764, 1.67893
246.338, 1.67995
246.909, 1.68062
247.483, 1.68174
248.054, 1.68262
248.626, 1.68343
249.196, 1.68423
249.773, 1.68514
250.344, 1.68634
250.925, 1.68694
251.496, 1.6877
252.067, 1.68889
252.638, 1.68987
253.209, 1.69068
253.785, 1.69161
254.356, 1.69212
254.927, 1.69324
255.504, 1.69406
256.076, 1.69502
256.647, 1.69577
257.218, 1.69657
257.789, 1.69751
258.368, 1.69854
258.939, 1.69991
259.514, 1.7008
260.085, 1.70167
260.656, 1.70265
261.227, 1.70332
261.798, 1.70429
262.369, 1.70519
262.945, 1.70622
263.516, 1.70719
264.086, 1.70815
264.663, 1.70914
265.234, 1.70984
265.805, 1.7108
266.376, 1.71176
266.947, 1.71293
267.518, 1.7139
268.089, 1.71486
268.663, 1.71584
269.234, 1.71667
269.805, 1.7176
270.378, 1.7186
270.949, 1.71934
271.524, 1.72042
272.095, 1.72143
272.666, 1.72199
273.237, 1.72305
273.813, 1.72397
274.385, 1.72486
274.965, 1.72581
275.535, 1.72658
276.106, 1.72734
276.683, 1.72817
277.254, 1.72902
277.825, 1.72972
278.396, 1.73066
278.967, 1.7313
279.538, 1.73231
280.109, 1.73322
280.684, 1.73407
281.255, 1.73497
281.826, 1.73575
282.398, 1.73672
282.969, 1.73764
283.543, 1.73876
284.115, 1.73976
284.686, 1.74055
285.263, 1.7417
285.834, 1.74256
286.405, 1.74361
286.984, 1.74446
287.556, 1.74553
288.127, 1.74601
288.703, 1.74698
289.274, 1.74787
289.845, 1.74873
290.416, 1.74964
290.987, 1.75058
291.558, 1.7515
292.129, 1.75234
292.705, 1.75351
293.276, 1.75447
293.847, 1.75534
294.418, 1.75635
294.988, 1.75717
295.563, 1.75785
296.134, 1.75894
296.705, 1.75973
297.276, 1.7609
297.847, 1.76178
298.418, 1.76239
298.995, 1.76334
299.566, 1.76423
300.137, 1.7652
300.713, 1.76621
301.285, 1.76681
301.856, 1.76761
302.427, 1.76838
302.998, 1.76923
303.569, 1.77013
304.144, 1.77073
304.715, 1.77168
305.286, 1.77236
305.863, 1.77316
306.438, 1.77412
307.009, 1.77502
307.584, 1.77545
308.155, 1.77661
308.726, 1.7776
309.297, 1.77826
309.873, 1.7793
310.444, 1.78006
311.026, 1.78096
311.597, 1.78137
312.173, 1.78196
312.744, 1.78271
313.315, 1.78345
313.886, 1.7843
314.457, 1.78508
315.028, 1.78592
315.599, 1.78638
316.173, 1.78727
316.744, 1.78828
317.315, 1.78892
317.886, 1.79
318.458, 1.7907
319.028, 1.79176
319.603, 1.79236
320.174, 1.79344
320.745, 1.79427
321.316, 1.79525
321.887, 1.79628
322.463, 1.79689
323.045, 1.79792
323.616, 1.79873
324.187, 1.79963
324.763, 1.80047
325.335, 1.80114
325.906, 1.80213
326.476, 1.80264
327.053, 1.80368
327.625, 1.80452
328.196, 1.80509
328.767, 1.80593
329.345, 1.80692
329.916, 1.80769
330.488, 1.80874
331.058, 1.80947
331.629, 1.81016
332.204, 1.81097
332.775, 1.81179
333.346, 1.81277
333.917, 1.81321
334.488, 1.81424
335.065, 1.81487
335.636, 1.8154
336.206, 1.81631
336.784, 1.81708
337.355, 1.81778
337.926, 1.81851
338.497, 1.8191
339.073, 1.81983
339.644, 1.82083
340.215, 1.82147
340.786, 1.8222
341.357, 1.82301
341.933, 1.8239
342.508, 1.82468
343.084, 1.82563
343.655, 1.82661
344.226, 1.82744
344.798, 1.82842
345.368, 1.82889
345.943, 1.82965
346.515, 1.83067
347.095, 1.83131
347.666, 1.83195
348.237, 1.83296
348.813, 1.83354
349.385, 1.83436
349.956, 1.83548
350.527, 1.83622
351.103, 1.83675
351.674, 1.83752
352.245, 1.83828
352.816, 1.83932
353.387, 1.83997
353.964, 1.84089
354.545, 1.842
355.116, 1.8429
355.687, 1.84336
356.258, 1.84426
356.829, 1.84482
357.404, 1.8457
357.975, 1.84652
358.546, 1.84702
359.125, 1.84781
359.696, 1.84886
360.267, 1.84971
360.843, 1.85026
361.415, 1.85115
361.988, 1.85204
362.558, 1.85281
363.134, 1.8537
363.705, 1.85467
364.276, 1.85554
364.847, 1.85634
365.424, 1.8571
365.996, 1.85826
366.575, 1.85898
367.146, 1.85975
367.717, 1.86043
368.293, 1.86102
368.864, 1.86178
369.435, 1.86266
370.006, 1.86346
370.577, 1.86408
371.155, 1.86523
371.725, 1.8659
372.303, 1.86645
372.875, 1.86747
373.446, 1.86861
374.018, 1.86932
374.588, 1.8703
375.164, 1.87091
375.735, 1.8721
376.306, 1.87293
376.877, 1.87363
377.453, 1.87432
378.024, 1.87508
378.605, 1.87595
379.176, 1.87669
379.747, 1.8776
380.318, 1.87835
380.889, 1.87907
381.464, 1.87957
382.035, 1.8804
382.606, 1.88125
383.185, 1.88175
383.756, 1.88251
384.33, 1.88324
384.904, 1.88378
385.475, 1.88445
386.048, 1.88532
386.618, 1.88579
387.194, 1.88673
387.765, 1.88757
388.336, 1.88822
388.906, 1.88926
389.483, 1.88974
390.054, 1.89011
390.635, 1.89068
391.206, 1.89183
391.777, 1.89233
392.354, 1.89307
392.925, 1.89361
393.496, 1.89412
394.067, 1.89503
394.646, 1.89593
395.225, 1.89633
395.795, 1.89675
396.366, 1.89761
396.937, 1.89821
397.508, 1.89902
398.094, 1.89946
398.665, 1.90025
399.236, 1.90107
399.807, 1.90177
400.384, 1.90274
400.955, 1.90352
401.526, 1.90438
402.097, 1.9052
402.676, 1.90614
403.247, 1.90691
403.824, 1.90756
404.395, 1.90849
404.966, 1.909
405.545, 1.90959
406.116, 1.91058
406.687, 1.91111
407.263, 1.91168
407.835, 1.91247
408.406, 1.91294
408.977, 1.91379
409.554, 1.91447
410.125, 1.91502
410.696, 1.91601
411.267, 1.91673
411.838, 1.91762
412.409, 1.91813
412.984, 1.91886
413.555, 1.9197
414.126, 1.92045
414.705, 1.92117
415.276, 1.92232
415.847, 1.92303
416.418, 1.92385
416.989, 1.9244
417.563, 1.92514
418.134, 1.92615
418.705, 1.9269
419.276, 1.92793
419.847, 1.92869
420.418, 1.92936
420.989, 1.93018
421.564, 1.93099
422.138, 1.93191
422.708, 1.93249
423.283, 1.93323
423.854, 1.93398
424.425, 1.93459
424.996, 1.93519
425.567, 1.93577
426.143, 1.93648
426.724, 1.937
427.295, 1.93752
427.866, 1.93851
428.437, 1.93916
429.013, 1.93985
429.588, 1.94051
430.158, 1.94121
430.733, 1.94202
431.304, 1.94286
431.875, 1.94339
432.446, 1.94448
433.017, 1.94497
433.594, 1.94572
434.175, 1.94621
434.746, 1.94702
435.316, 1.94755
435.893, 1.94838
436.464, 1.94925
437.035, 1.94982
437.606, 1.95104
438.177, 1.95168
438.755, 1.95244
439.326, 1.95353
439.903, 1.95437
440.475, 1.95521
441.046, 1.95585
441.618, 1.95659
442.188, 1.95741
442.764, 1.95812
443.335, 1.95874
443.906, 1.9597
444.477, 1.96031
445.048, 1.96106
445.619, 1.9618
446.195, 1.96239
446.766, 1.96309
447.337, 1.96372
447.914, 1.96421
448.485, 1.96516
449.056, 1.96568
449.627, 1.96635
450.203, 1.96716
450.784, 1.9679
451.355, 1.96859
451.926, 1.96919
452.497, 1.9701
453.068, 1.9709
453.639, 1.97163
454.213, 1.97229
454.789, 1.97297
455.36, 1.97392
455.934, 1.97421
456.505, 1.97519
457.076, 1.97571
457.647, 1.97646
458.225, 1.97719
458.795, 1.97814
459.366, 1.97875
459.937, 1.97934
460.508, 1.97989
461.079, 1.98107
461.653, 1.98156
462.224, 1.98245
462.804, 1.98323
463.375, 1.98396
463.946, 1.98454
464.517, 1.98577
465.093, 1.98656
465.668, 1.98745
466.239, 1.98816
466.81, 1.98906
467.384, 1.98986
467.955, 1.99071
468.526, 1.9913
469.097, 1.99211
469.674, 1.99292
470.255, 1.99367
470.826, 1.99408
471.396, 1.99479
471.973, 1.99543
472.544, 1.99621
473.115, 1.99704
473.686, 1.99729
474.257, 1.99814
474.828, 1.99874
475.399, 1.99915
475.976, 1.99997
476.546, 2.00049
477.123, 2.00146
477.708, 2.00207
478.279, 2.00255
478.854, 2.00345
479.425, 2.00402
479.996, 2.00484
480.567, 2.00542
481.143, 2.00583
481.716, 2.00673
482.295, 2.00742
482.866, 2.00804
483.437, 2.00865
484.014, 2.00913
484.585, 2.00959
485.156, 2.01044
485.727, 2.01134
486.298, 2.01186
486.869, 2.01291
487.444, 2.01333
488.015, 2.01402
488.586, 2.01437
489.157, 2.01489
489.728, 2.01571
490.299, 2.0165
490.874, 2.01701
491.445, 2.01766
492.016, 2.01826
492.587, 2.01906
493.163, 2.01977
493.735, 2.02043
494.316, 2.02115
494.887, 2.02223
495.458, 2.02256
496.034, 2.02348
496.605, 2.02411
497.178, 2.02459
497.748, 2.02546
498.324, 2.02597
498.895, 2.02647
499.466, 2.02711
500.036, 2.02749
500.613, 2.02827
501.185, 2.02896
501.765, 2.02961
502.336, 2.03015
502.907, 2.03098
503.483, 2.03185
504.054, 2.03236
504.625, 2.0331
505.196, 2.03394
505.767, 2.03444
506.345, 2.03528
506.916, 2.03548
507.493, 2.03614
508.065, 2.03686
508.636, 2.03736
509.208, 2.0381
509.778, 2.03879
510.354, 2.03911
510.925, 2.03968
511.496, 2.04026
512.067, 2.04069
512.638, 2.04141
513.209, 2.04177
513.784, 2.04244
514.355, 2.04323
514.926, 2.04358
515.497, 2.04405
516.073, 2.0446
516.644, 2.0448
517.215, 2.04543
517.786, 2.04596
518.365, 2.04649
518.936, 2.04711
519.507, 2.04739
520.078, 2.04822
520.649, 2.04849
521.231, 2.0493
521.804, 2.04996
522.379, 2.05078
522.954, 2.05162
523.525, 2.05237
524.096, 2.05325
524.667, 2.05383
525.247, 2.05453
525.826, 2.05508
526.407, 2.05571
526.983, 2.05627
527.554, 2.05713
528.125, 2.0578
528.696, 2.05843
529.267, 2.05901
529.843, 2.05971
530.415, 2.06067
530.986, 2.06118
531.557, 2.0617
532.134, 2.06235
532.705, 2.0631
533.278, 2.06378
533.849, 2.06459
534.424, 2.06503
534.995, 2.0654
535.566, 2.06635
536.137, 2.06696
536.708, 2.06765
537.279, 2.06824
537.855, 2.06875
538.426, 2.06957
538.997, 2.06978
539.574, 2.07053
540.145, 2.07123
540.716, 2.07182
541.287, 2.07275
541.864, 2.07333
542.435, 2.07377
543.006, 2.0747
543.577, 2.07524
544.148, 2.07578
544.718, 2.07635
545.289, 2.07717
545.86, 2.07786
546.434, 2.07853
547.005, 2.07931
547.576, 2.07977
548.147, 2.08032
548.724, 2.08087
549.295, 2.08137
549.875, 2.08134
550.446, 2.08222
551.017, 2.08293
551.594, 2.08335
552.165, 2.08414
552.736, 2.08445
553.307, 2.08507
553.878, 2.08555
554.449, 2.08618
555.024, 2.08679
555.595, 2.08721
556.166, 2.08761
556.737, 2.0884
557.308, 2.08877
557.879, 2.08964
558.453, 2.09005
559.025, 2.0909
559.596, 2.09153
560.167, 2.09218
560.744, 2.09304
561.315, 2.09359
561.895, 2.09436
562.466, 2.09508
563.037, 2.0957
563.613, 2.09629
564.185, 2.09682
564.756, 2.09769
565.327, 2.09826
565.903, 2.09889
566.474, 2.09935
567.045, 2.1
567.616, 2.10059
568.187, 2.1012
568.77, 2.10191
569.344, 2.10252
569.916, 2.10341
570.486, 2.1038
571.063, 2.10453
571.634, 2.10489
572.209, 2.10543
572.783, 2.10625
573.354, 2.10683
573.934, 2.10763
574.505, 2.10809
575.077, 2.10896
575.653, 2.10989
576.224, 2.11044
576.798, 2.11094
577.373, 2.11176
577.949, 2.11272
578.524, 2.11317
579.095, 2.11394
579.666, 2.1146
580.237, 2.11505
580.813, 2.11586
581.395, 2.11636
581.966, 2.11667
582.537, 2.11746
583.114, 2.118
583.685, 2.11858
584.255, 2.11931
584.826, 2.11999
585.401, 2.12039
585.976, 2.12079
586.546, 2.12141
587.123, 2.12192
587.695, 2.12239
588.266, 2.12302
588.838, 2.12337
589.408, 2.12408
589.983, 2.12466
590.555, 2.12507
591.126, 2.12566
591.697, 2.12629
592.268, 2.12711
592.838, 2.12755
593.415, 2.12823
593.986, 2.12889
594.557, 2.12933
595.128, 2.12986
595.699, 2.13028
596.274, 2.13083
596.845, 2.13139
597.416, 2.13175
597.995, 2.13209
598.566, 2.13283
599.137, 2.13325
599.708, 2.13374
600.278, 2.13441
600.851, 2.1346
601.422, 2.13528
601.995, 2.13559
602.566, 2.13651
603.137, 2.13693
603.707, 2.13729
604.278, 2.13784
604.849, 2.13849
605.42, 2.13912
605.99, 2.13967
606.561, 2.14011
607.131, 2.14071
607.702, 2.14132
608.273, 2.14177
608.843, 2.14234
609.414, 2.14276
609.983, 2.14311
610.554, 2.14382
611.125, 2.14426
611.696, 2.14488
612.266, 2.14539
612.837, 2.14633
613.408, 2.14647
613.978, 2.14731
614.549, 2.14773
615.12, 2.14828
615.69, 2.1487
616.261, 2.14943
616.835, 2.14984
617.405, 2.15031
617.976, 2.15115
618.546, 2.15142
619.117, 2.15222
619.687, 2.1527
620.258, 2.15326
620.828, 2.15378
621.399, 2.15449
621.969, 2.15504
622.54, 2.1556
623.11, 2.15648
623.681, 2.15684
624.252, 2.15791
624.822, 2.15818
625.393, 2.15918
625.964, 2.1596
626.534, 2.16029
627.105, 2.16099
627.676, 2.16127
628.247, 2.16195
628.823, 2.16241
629.398, 2.16293
629.969, 2.16348
630.544, 2.16418
631.115, 2.16431
631.686, 2.165
632.257, 2.16511
632.828, 2.16555
633.398, 2.16574
633.975, 2.16636
634.546, 2.16684
635.117, 2.1676
635.688, 2.16846
636.259, 2.16899
636.834, 2.16953
637.405, 2.17005
637.976, 2.17064
638.555, 2.17149
639.126, 2.1723
639.698, 2.17279
640.268, 2.17322
640.846, 2.17409
641.418, 2.17444
641.989, 2.17518
642.564, 2.17573
643.136, 2.17637
643.706, 2.1769
644.278, 2.17727
644.848, 2.17812
645.421, 2.17859
645.994, 2.17914
646.566, 2.17978
647.137, 2.18001
647.713, 2.18057
648.285, 2.18143
648.856, 2.18154
649.427, 2.18219
650.004, 2.18266
650.575, 2.1828
651.146, 2.18355
651.717, 2.18404
652.288, 2.18467
652.859, 2.18529
653.447, 2.18598
654.018, 2.18659
654.589, 2.18714
655.163, 2.18786
655.734, 2.18806
656.306, 2.18882
656.876, 2.18924
657.448, 2.19009
658.025, 2.19056
658.596, 2.19105
659.167, 2.19175
659.738, 2.19222
660.308, 2.1928
660.884, 2.19355
661.455, 2.19376
662.026, 2.19434
662.597, 2.19534
663.173, 2.19568
663.745, 2.19621
664.316, 2.19681
664.887, 2.19723
665.458, 2.19784
666.029, 2.19802
666.604, 2.1986
667.175, 2.19904
667.746, 2.19938
668.317, 2.20002
668.888, 2.20031
669.459, 2.20116
670.035, 2.20145
670.606, 2.20189
671.177, 2.20235
671.748, 2.20291
672.318, 2.20374
672.893, 2.20423
673.465, 2.20472
674.036, 2.20536
674.615, 2.20579
675.186, 2.20616
675.756, 2.20704
676.334, 2.20768
676.905, 2.2081
677.478, 2.20874
678.048, 2.20917
678.623, 2.20989
679.195, 2.21053
679.765, 2.21116
680.336, 2.21182
680.908, 2.21235
681.478, 2.21302
682.048, 2.21358
682.623, 2.2139
683.194, 2.21455
683.765, 2.21519
684.336, 2.21566
684.908, 2.21652
685.478, 2.21681
686.054, 2.21723
686.635, 2.21771
687.206, 2.21834
687.777, 2.21883
688.348, 2.21966
688.918, 2.22005
689.498, 2.22036
690.069, 2.22099
690.644, 2.22145
691.215, 2.22195
691.786, 2.22242
692.357, 2.22275
692.928, 2.223
693.499, 2.22336
694.075, 2.22416
694.646, 2.22491
695.216, 2.22527
695.788, 2.22579
696.358, 2.2261
696.934, 2.22662
697.504, 2.22724
698.076, 2.22767
698.647, 2.22837
699.218, 2.22882
699.789, 2.22942
700.364, 2.23019
700.935, 2.23054
701.508, 2.23117
702.079, 2.23153
702.654, 2.23209
703.225, 2.23257
703.796, 2.233
704.367, 2.23346
704.938, 2.23397
705.515, 2.2345
706.095, 2.23481
706.666, 2.23552
707.237, 2.23606
707.813, 2.23655
708.385, 2.23741
708.956, 2.23787
709.527, 2.23819
710.104, 2.23876
710.675, 2.23957
711.246, 2.23993
711.818, 2.24055
712.389, 2.24106
712.963, 2.24187
713.548, 2.24273
714.118, 2.24307
714.694, 2.2433
715.265, 2.24367
715.836, 2.24406
716.407, 2.24447
716.978, 2.245
717.548, 2.24539
718.125, 2.24602
718.696, 2.24654
719.267, 2.24706
719.838, 2.2477
720.409, 2.24809
720.98, 2.24866
721.554, 2.2491
722.128, 2.24939
722.699, 2.25004
723.273, 2.25053
723.845, 2.25079
724.416, 2.25154
724.986, 2.25189
725.558, 2.25258
726.133, 2.25317
726.704, 2.25329
727.275, 2.25412
727.846, 2.25443
728.418, 2.25487
728.988, 2.25529
729.564, 2.25582
730.145, 2.2564
730.716, 2.25719
731.286, 2.25763
731.858, 2.25812
732.436, 2.25867
733.006, 2.25891
733.583, 2.25926
734.155, 2.25996
734.726, 2.26009
735.297, 2.26056
735.868, 2.26107
736.439, 2.26179
737.02, 2.26237
737.595, 2.26283
738.166, 2.26308
738.737, 2.2639
739.308, 2.26419
739.879, 2.26457
740.459, 2.26519
741.034, 2.26565
741.605, 2.26572
742.185, 2.26639
742.756, 2.26706
743.327, 2.26726
743.904, 2.2678
744.475, 2.26832
745.049, 2.26898
745.623, 2.26957
746.199, 2.26996
746.774, 2.27059
747.345, 2.27084
747.916, 2.27131
748.487, 2.27164
749.058, 2.27241
749.628, 2.27255
750.199, 2.27321
750.775, 2.27376
751.346, 2.27389
751.918, 2.27438
752.488, 2.27465
753.064, 2.27504
753.635, 2.27572
754.215, 2.27602
754.786, 2.27605
755.357, 2.27658
755.928, 2.277
756.499, 2.27737
757.084, 2.27749
757.655, 2.27817
758.226, 2.27868
758.798, 2.27921
759.368, 2.2796
759.944, 2.28004
760.515, 2.28066
761.086, 2.28097
761.665, 2.28116
762.236, 2.28187
762.806, 2.28226
763.378, 2.28291
763.948, 2.28319
764.524, 2.28374
765.095, 2.28431
765.666, 2.28451
766.236, 2.28536
766.807, 2.28561
767.378, 2.28617
767.949, 2.28673
768.523, 2.28705
769.098, 2.28766
769.674, 2.2881
770.245, 2.28846
770.816, 2.28914
771.387, 2.28946
771.964, 2.29002
772.535, 2.29053
773.106, 2.29103
773.685, 2.29136
774.256, 2.29195
774.827, 2.29224
775.398, 2.29318
775.969, 2.29384
776.544, 2.29424
777.115, 2.29476
777.686, 2.29531
778.265, 2.29587
778.836, 2.29639
779.406, 2.29688
779.978, 2.29748
780.548, 2.29802
781.119, 2.29891
781.694, 2.29929
782.265, 2.29943
782.836, 2.30003
783.407, 2.30063
783.978, 2.30124
784.548, 2.30161
785.124, 2.30195
785.704, 2.30276
786.276, 2.30323
786.846, 2.30355
787.418, 2.30421
787.988, 2.30469
788.564, 2.30506
789.135, 2.30548
789.706, 2.3057
790.277, 2.30643
790.848, 2.30659
791.419, 2.30713
791.994, 2.30755
792.565, 2.30802
793.138, 2.30827
793.708, 2.3085
